ts_epoch,J1,J2,J3,J4,J5,J6,X,Y,Z,W,P,R
1760042152.3021753,"09-OCT-25 14:33 , 1531540528, .154617, .007870, -.013272, .034940, -90.063927, -.057852, 1782.775, -2201.940, 928.704, 179.965, .077, .096"
1760042152.3668897,"09-OCT-25 14:33 , 1531540528, .195520, .007878, -.013284, .034940, -90.063927, -.057852, 1782.771, -2200.804, 928.704, 179.965, .077, .137"
1760042152.4228406,"09-OCT-25 14:33 , 1531540528, .231832, .007884, -.013294, .034940, -90.063927, -.057858, 1782.768, -2199.795, 928.703, 179.965, .077, .173"
1760042152.4873695,"09-OCT-25 14:33 , 1531540528, .273628, .007892, -.013306, .034940, -90.063927, -.057858, 1782.763, -2198.634, 928.703, 179.965, .077, .215"
1760042152.5430837,"09-OCT-25 14:33 , 1531540528, .310402, .007897, -.013319, .034940, -90.063927, -.057858, 1782.758, -2197.613, 928.703, 179.965, .077, .252"
1760042152.6060088,"09-OCT-25 14:33 , 1531540528, .352607, .007906, -.013332, .034940, -90.063911, -.057865, 1782.752, -2196.440, 928.703, 179.965, .077, .294"
1760042152.6620252,"09-OCT-25 14:33 , 1531540528, .389662, .007911, -.013341, .034936, -90.063911, -.057865, 1782.745, -2195.411, 928.702, 179.965, .077, .331"
1760042152.7260609,"09-OCT-25 14:33 , 1531540528, .432132, .007919, -.013354, .034936, -90.063911, -.057865, 1782.737, -2194.231, 928.702, 179.965, .077, .374"
1760042152.7829266,"09-OCT-25 14:33 , 1531540528, .469384, .007928, -.013366, .034936, -90.063911, -.057872, 1782.729, -2193.196, 928.702, 179.965, .077, .411"
1760042152.8459933,"09-OCT-25 14:33 , 1531540528, .512040, .007936, -.013379, .034936, -90.063911, -.057872, 1782.719, -2192.011, 928.701, 179.965, .077, .454"
1760042152.9020526,"09-OCT-25 14:33 , 1531540528, .549429, .007941, -.013388, .034936, -90.063911, -.057872, 1782.710, -2190.972, 928.701, 179.965, .077, .491"
1760042152.9660892,"09-OCT-25 14:33 , 1531540528, .592225, .007950, -.013401, .034936, -90.063911, -.057879, 1782.698, -2189.784, 928.701, 179.965, .077, .534"
1760042153.022202,"09-OCT-25 14:33 , 1531540528, .629722, .007955, -.013414, .034936, -90.063911, -.057879, 1782.688, -2188.742, 928.701, 179.965, .077, .571"
1760042153.0875955,"09-OCT-25 14:33 , 1531540528, .672620, .007963, -.013426, .034936, -90.063911, -.057879, 1782.674, -2187.550, 928.701, 179.965, .077, .614"
1760042153.141984,"09-OCT-25 14:33 , 1531540528, .710200, .007972, -.013436, .034936, -90.063911, -.057879, 1782.662, -2186.506, 928.700, 179.965, .077, .652"
1760042153.1991875,"09-OCT-25 14:33 , 1531540528, .747810, .007977, -.013448, .034936, -90.063911, -.057885, 1782.649, -2185.462, 928.700, 179.965, .077, .689"
1760042153.2620583,"09-OCT-25 14:33 , 1531540528, .790830, .007986, -.013461, .034936, -90.063911, -.057885, 1782.633, -2184.267, 928.700, 179.965, .077, .732"
1760042153.318064,"09-OCT-25 14:33 , 1531540528, .828518, .007991, -.013470, .034932, -90.063911, -.057885, 1782.618, -2183.220, 928.700, 179.965, .077, .770"
1760042153.3820214,"09-OCT-25 14:33 , 1531540528, .871633, .007999, -.013483, .034932, -90.063911, -.057892, 1782.601, -2182.022, 928.699, 179.965, .077, .813"
1760042153.4394221,"09-OCT-25 14:33 , 1531540528, .909387, .008008, -.013496, .034932, -90.063911, -.057892, 1782.585, -2180.973, 928.699, 179.965, .077, .851"
1760042153.5031185,"09-OCT-25 14:33 , 1531540529, .952565, .008013, -.013508, .034932, -90.063911, -.057892, 1782.566, -2179.774, 928.699, 179.965, .077, .894"
1760042153.5591533,"09-OCT-25 14:33 , 1531540529, .990369, .008021, -.013518, .034932, -90.063911, -.057899, 1782.548, -2178.724, 928.698, 179.965, .077, .932"
1760042153.6228375,"09-OCT-25 14:33 , 1531540529, 1.033602, .008030, -.013533, .034932, -90.063911, -.057899, 1782.527, -2177.523, 928.698, 179.965, .077, .975"
1760042153.6784017,"09-OCT-25 14:33 , 1531540529, 1.071454, .008035, -.013543, .034932, -90.063911, -.057899, 1782.508, -2176.472, 928.698, 179.965, .077, 1.014"
